query,tweet_date,username,name,text,url
Avatar The Way of Water movie,24 Nov 2022,@T_Rawww24,Flock 👺 #HTTC #LAKESHOW,I hope The Way Of Water is 3 long hours like the first avatar movie lmao,https://nitter.net/T_Rawww24/status/1595868895142969346#m
Avatar The Way of Water movie,24 Nov 2022,@pccote6623,World I Used To Know 🇺🇸,James Cameron's ‘Avatar: The Way of Water’ Tracking for $150M-$170M Domestic Box Office Opening hollywoodreporter.com/movies… via @thr,https://nitter.net/pccote6623/status/1595857777506881536#m
Avatar The Way of Water movie,24 Nov 2022,@MyMovieHeaven,Movie Heaven,Avatar: The Way of Water on Track to Make Double the Opening Box Office of the First Movie #movienews #movies movieweb.com/avatar-the-way-…,https://nitter.net/MyMovieHeaven/status/1595855787230134274#m
Avatar The Way of Water movie,24 Nov 2022,@NunoAriasSilva,Nuno Árias Silva,Junta-te a nós e assiste à tão aguardada estreia do filme Avatar 2: O Caminho da Água! 🎥 ℹ️ bit.ly/inetumcinemasessions Join us and watch the long-awaited premiere of the movie Avatar 2: The Way of Water! 🎥 nitter.net/Inetum_PT/status/15958…,https://nitter.net/NunoAriasSilva/status/1595840845772529664#m
Avatar The Way of Water movie,24 Nov 2022,@SashaGonet,Sasha,"I’ve been waiting 13 years for this🥹🥲💜 Fun fact: The first Avatar movie took 1PB of data to make, which is 1,000TBs. This next one took 10PBs of data….that’s how insane this is going to be🤯🤩 Avatar: The Way of Water | Official Trailer piped.video/BYG_xR6goA0 via @YouTube",https://nitter.net/SashaGonet/status/1595825085566357506#m
Avatar The Way of Water movie,24 Nov 2022,@20thcentury,20th Century Studios,Our home. Our family. Our fortress. Experience #AvatarTheWayOfWater only in theaters December 16. Get tickets now: fandango.com/avatarthewayofw…,https://nitter.net/20thcentury/status/1595824578386862082#m
Avatar The Way of Water movie,24 Nov 2022,@officialavatar,Avatar,Our home. Our family. Our fortress. Experience #AvatarTheWayOfWater only in theaters December 16. Get tickets now: fandango.com/avatarthewayofw…,https://nitter.net/officialavatar/status/1595824569612324864#m
Avatar The Way of Water movie,24 Nov 2022,@zedistacom,zedista.com,‘Avatar: The Way Of Water’ Final Trailer Released @officialavatar #entertainment #movie #AvatarTheWayOfWater #trailer #EntertainmentNews zedista.com/2022/11/22/avata…,https://nitter.net/zedistacom/status/1595799994602524672#m
Avatar The Way of Water movie,24 Nov 2022,@mcfarlanetoys,McFarlane Toys,The second wave of @officialavatar collectibles based on the upcoming Avatar: The Way of Water movie are arriving in-stores at select retailers NOW! ➡️ bit.ly/Avatar-Movie-McFarlan… Avatar: The Way of Water hits theatres DECEMBER 16th! #McFarlaneToys #Avatar,https://nitter.net/mcfarlanetoys/status/1595795129264406530#m
Avatar The Way of Water movie,24 Nov 2022,@Manass3hx,Herr Niemand ◢ ◤ 🇫🇷,"Avatar : The Way of Water, Ready!!!!! I’ve waited 13 Years for this Movie… 🥺🥺🥹",https://nitter.net/Manass3hx/status/1595780622747844609#m
Avatar The Way of Water movie,24 Nov 2022,@galattadotcom,Galatta Media,#AvatarTheWayOfWater tickets advance bookings open across India - first show details revealed! galatta.com/tamil/movie/news…,https://nitter.net/galattadotcom/status/1595766302488268802#m
Avatar The Way of Water movie,24 Nov 2022,@FortuneMagazine,FORTUNE,"Avatar: The Way of Water was so expensive to create that it will have to threaten the record books just to break even, according to the movie’s director, James Cameron. bit.ly/3XCChbp",https://nitter.net/FortuneMagazine/status/1595764938232172545#m
Avatar The Way of Water movie,24 Nov 2022,@NovoCinemas,Novo Cinemas,An epic adventure awaits💙. Tickets are now ON SALE for Avatar: The Way of Water. Experience it in 3D on December 16. Book your tickets in advance now by clicking bit.ly/3EBq6m9 or by visiting the Novo App. #TheWayofWateratNovo #Avatar #Movies #AGreatTimeOut,https://nitter.net/NovoCinemas/status/1595762692068982792#m
Avatar The Way of Water movie,24 Nov 2022,@Matan_Vilensky,Matan Vilensky,Do you think that Scorsese consider Avatar a theme park movie? It is very pure and uncut example (Marty is still the 🐐) Better have Way of Water be better written (it does have Blade Runner 2049 type of trailers),https://nitter.net/Matan_Vilensky/status/1595744020420038658#m
Avatar The Way of Water movie,25 Nov 2022,@ChinaDaily,China Daily,"Thirteen years after James Cameron's sci-fi epic Avatar launched a 3D, giant screen era in the Chinese movie market, its long-awaited sequel The Way of Water is set to greet audiences in the Chinese mainland on Dec 16. chinadaily.com.cn/a/202211/2…",https://nitter.net/ChinaDaily/status/1596262457814945792#m
Avatar The Way of Water movie,25 Nov 2022,@PaperDabba,PaperDabba,"Avatar: The Way Of Water Advance Booking: James Cameron’s Movie Sells 15,000 Tickets In Just 3 Days paperdabba.com/avatar-the-wa…",https://nitter.net/PaperDabba/status/1596260508612567040#m
Avatar The Way of Water movie,25 Nov 2022,@EVOL_KISSY_,EVOL_KISSY_,"Saw #WakandaForever and man it’s an amazing movie, beautiful tribute to Chadwick, idk why but it kind of reminds me of aqua man and avatar the way of water, I guess cause some of the movie is underwater. The end credits made me cry, yyyyeeesss #Rihanna",https://nitter.net/EVOL_KISSY_/status/1596241127807815680#m
Avatar The Way of Water movie,25 Nov 2022,@KilljoySince_17,KilljoySince2017,"Saw #WakandaForever and man it’s an amazing movie, beautiful tribute to Chadwick, idk why but it kind of reminds me of aqua man and avatar the way of water, I guess cause some of the movie is underwater.",https://nitter.net/KilljoySince_17/status/1596240916125302785#m
Avatar The Way of Water movie,25 Nov 2022,@Junwoo_Noh,LUV8_NovA,"Saw #WakandaForever and man it’s an amazing movie, beautiful tribute to Chadwick, idk why but it kind of reminds me of aqua man and avatar the way of water, I guess cause some of the movie is underwater.",https://nitter.net/Junwoo_Noh/status/1596240564986740736#m
Avatar The Way of Water movie,25 Nov 2022,@KJS17_YT,Reina Arana 😊,"Saw #WakandaForever and man it’s an amazing movie, beautiful tribute to Chadwick, idk why but it kind of reminds me of aqua man and avatar the way of water, I guess cause some of the movie is underwater.",https://nitter.net/KJS17_YT/status/1596240210777423872#m
Avatar The Way of Water movie,25 Nov 2022,@ComicBookNOW,ComicBook NOW!,AVATAR: THE WAY OF WATER Producer Celebrates MAJOR MOVIE MILESTONE comicbook.com/movies/news/av…,https://nitter.net/ComicBookNOW/status/1596239299195719681#m
Avatar The Way of Water movie,25 Nov 2022,@ComicBook,ComicBook.com,#AvatarTheWayOfWater producer celebrates a major milestone for the movie comicbook.com/movies/news/av…,https://nitter.net/ComicBook/status/1596238795833282561#m
Avatar The Way of Water movie,25 Nov 2022,@TheReviewWire,The Review Wire,"Buy Your Tickets on Sale to watch ""#Avatar: The Way of Water"" playing in theaters starting December 16th! [ad] bit.ly/3ACoDLh #AvatarTheWayOfWater #movies",https://nitter.net/TheReviewWire/status/1596223452343582721#m
Avatar The Way of Water movie,25 Nov 2022,@moviefone,moviefone,'#Avatar: The Way of Water' Clip: Our Fortress 🎬 moviefone.com/movie/avatar-2…,https://nitter.net/moviefone/status/1596220928131665920#m
Avatar The Way of Water movie,25 Nov 2022,@SouthFLVMUG,South Florida VMUG,"South Florida VMUG End of Year Celebration - Avatar: The Way of Water - Private Screening Dec. 16th at the Cinemark Palace 20 and XD in Boca Raton. Come join us for a movie, snacks and some networking. Space is limited. @MyVMUG #SFLVMUG my.vmug.com/s/community-even…",https://nitter.net/SouthFLVMUG/status/1596217155321749504#m
Avatar The Way of Water movie,25 Nov 2022,@Fandango,Fandango,"The cast of #Avatar2 discussed filming up to 30 feet under water for James Cameron's newest entry into the Avatar franchise. 'Avatar: The Way of Water' is only in theaters December 16, see our exclusive interview with the Avatar cast on YouTube. 🎟's —> fandan.co/AvatarTheWayOfWate…",https://nitter.net/Fandango/status/1596208867976785921#m
Avatar The Way of Water movie,25 Nov 2022,@officialavatar,Avatar,"In 3️⃣ weeks, Pandora returns to the big screen. #AvatarTheWayOfWater arrives only in theaters December 16. Get tickets now: fandango.com/avatarthewayofw…",https://nitter.net/officialavatar/status/1596202063469256704#m
Avatar The Way of Water movie,25 Nov 2022,@20thcentury,20th Century Studios,"In 3️⃣ weeks, Pandora returns to the big screen. #AvatarTheWayOfWater arrives only in theaters December 16. Get tickets now: fandango.com/avatarthewayofw…",https://nitter.net/20thcentury/status/1596202061548265473#m
Avatar The Way of Water movie,25 Nov 2022,@DynamicForces,Dynamic Forces,"'AVATAR: THE WAY OF WATER' PRODUCER CELEBRATES MAJOR MOVIE MILESTONE, on DF NEWS! @DynamicForces @20thcentury @Disney #avatar #AvatarTheWayofWater dynamicforces.com/htmlfiles/…",https://nitter.net/DynamicForces/status/1596198745330180096#m
Avatar The Way of Water movie,25 Nov 2022,@Stanley_Liu2018,Dasheng,"Avatar: The Way of Water will be released in Chinese theaters in December. 20th Century Studios shared that the movie will be released on December 16, 2022, in China. This makes it one of the few foreign films to get to be released in China.",https://nitter.net/Stanley_Liu2018/status/1596198121507545088#m
Avatar The Way of Water movie,26 Nov 2022,@Gamma_Monkey,Stock Monkey,Avatar: The Way of Water on Track to Make Double the Opening Box Office of the First Movie movieweb.com/avatar-the-way-… $AMC #AMC #AVATAR #AVATAR2 #AvatarTheWayOfWater,https://nitter.net/Gamma_Monkey/status/1596654318270132224#m
Avatar The Way of Water movie,26 Nov 2022,@hollyoutbreak,Hollywood Outbreak,#AvatarTheWayofWater’Tracking for $150M-$170M Domestic #BoxOffice Opening hollywoodreporter.com/movies…,https://nitter.net/hollyoutbreak/status/1596610998458232832#m
Avatar The Way of Water movie,26 Nov 2022,@AKaun6899,Adam,Trailers before Puss in Boots 2: 1. The Little Mermaid 2. Shazam! Fury of the Gods 3. Avatar: The Way of Water 4. The Super Mario Bros. Movie,https://nitter.net/AKaun6899/status/1596609119917588480#m
Avatar The Way of Water movie,26 Nov 2022,@SechmanTravis,ANIMEHEAVEN X23,"I think it will do over 2.4 billion in total. Avatar is my favorite all time movie. I saw the original 4 times in the theater and I'm planning on doing the same with way of the water. It's funny everytime people doubt Cameron, he makes them look like fools.",https://nitter.net/SechmanTravis/status/1596602267259768832#m
Avatar The Way of Water movie,26 Nov 2022,@Disney,Disney,Return to Pandora in #AvatarTheWayOfWater. 🌊 Get tickets now to see the film in theaters December 16: di.sn/6001M43l1,https://nitter.net/Disney/status/1596594651230011392#m
Avatar The Way of Water movie,26 Nov 2022,@Disney,Disney,Return to Pandora in #AvatarTheWayOfWater. 🌊 Get tickets now to see the film in theaters December 16: di.sn/6001M43l1,https://nitter.net/Disney/status/1596594647144747008#m
Avatar The Way of Water movie,26 Nov 2022,@wwd,WWD,"Zoe Saldaña is a powerhouse actress who, over the course of her career, has evolved from her breakout in the ballet drama “Center Stage” to becoming one of the highest-grossing actresses on movie screens today. bit.ly/3igjpyD",https://nitter.net/wwd/status/1596575726995898370#m
Avatar The Way of Water movie,26 Nov 2022,@dailypop__,Daily Pop,Le budget de production de ‘#Avatar: La voie de l'eau’ est l'un des plus gros de l'histoire d'Hollywood atteignant les 350 - 400 millions de dollars ! (via hollywoodreporter.com/movies…),https://nitter.net/dailypop__/status/1596574189787529220#m
Avatar The Way of Water movie,26 Nov 2022,@alpendamon,Michael Damon,"All three, but when you said "":the shape of water"" I thought Avatar really ripped off the name from that other movie. Then I googled, and saw it's "":the way of water""",https://nitter.net/alpendamon/status/1596555430406524929#m
Avatar The Way of Water movie,26 Nov 2022,@JBaldarramos,Javier Baldarramos,James Cameron says Avatar The Way of Water needs to make $2 billion to break even how expensive is this movie #movie #FolloForFolloBack #follo4folloback #Disenchanted #movietheater #FolloMe #BlackFriday #games #gaming,https://nitter.net/JBaldarramos/status/1596551583575461894#m
Avatar The Way of Water movie,26 Nov 2022,@Jango1138,Jandor,#AvatarTheWayOfWater tiene un presupuesto de entre $350M y $400M Tiene que recaudar una cantidad ingente de dinero para que resulte rentable hollywoodreporter.com/movies…,https://nitter.net/Jango1138/status/1596546213331042304#m
Avatar The Way of Water movie,26 Nov 2022,@tamilhollywood2,H.A.L. 9000,"#AVATAR 2 -The Way of water movie is one of the priciest in Hollywood history, costing between $350 million to $400 million. நம்ம மதிப்பில் ₹28,584,465,000 - ₹36,751,478,850 🚶",https://nitter.net/tamilhollywood2/status/1596545847579512833#m
Avatar The Way of Water movie,26 Nov 2022,@Rodrister,Rodri,*se desmaya* hollywoodreporter.com/movies…,https://nitter.net/Rodrister/status/1596538759922974720#m
Avatar The Way of Water movie,26 Nov 2022,@DiscussingFilm,DiscussingFilm,‘AVATAR: THE WAY OF WATER’ has a $350M - $400M production budget. (Source: hollywoodreporter.com/movies…),https://nitter.net/DiscussingFilm/status/1596538143628734465#m
Avatar The Way of Water movie,26 Nov 2022,@the_postnz,The Post,"One of the most ambitious movies ever filmed in NZ, James Cameron’s Avatar: The Way of Water, is about to be released. But how many more big budget blockbusters will be made here? dlvr.it/SdPsHF",https://nitter.net/the_postnz/status/1596536176890220546#m
Avatar The Way of Water movie,26 Nov 2022,@Radjammin,Jamin Shanti,I guess we'll find out in December. the-numbers.com/movie/Avatar…,https://nitter.net/Radjammin/status/1596535199692906498#m
Avatar The Way of Water movie,26 Nov 2022,@batbezman,neo,"NOT TO MENTION SA MOVIE SIDE! AAAGHHH AVATAR WAY OF THE WATER??? INDIANA JONES?? tas tong ghostbusters, the matrix, dune, mortal kombat... again, established IPs na hahaha",https://nitter.net/batbezman/status/1596524633406115840#m
Avatar The Way of Water movie,26 Nov 2022,@nofate1991,T Dubb,"This movie will not open like a Marvel movie. For context, the original AVATAR opened to $77 million. WAY OF WATER is tracking to open at double that. TOP GUN MAVERICK opened to $125 million and legged it to over $700 million domestic. That said, it’s about the WORLDWIDE gross.",https://nitter.net/nofate1991/status/1596508117193334784#m
